Retention,MaxLevelPassed,User_id,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC
0,45,159,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,160,A,0,0,23,20,14,11,0,0,0,0,0,100,0,0,0,0,2970,0
0,34,161,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,162,A,0,0,6,5,4,4,0,0,0,2000,0,0,0,0,0,0,990,0
0,32,163,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53,164,A,0,0,123,51,106,42,0,380,0,0,190,100,0,0,0,0,0,0
1,75,164,A,0,0,110,25,99,20,100,300,0,0,110,0,0,0,0,0,1980,0
2,94,164,A,0,0,62,19,52,13,0,240,0,0,30,0,0,0,0,0,990,0
4,95,164,A,0,0,5,1,4,1,100,0,0,0,40,0,0,0,0,0,0,0
5,100,164,A,0,0,35,8,31,6,0,0,0,0,30,0,0,0,0,0,0,0
6,100,164,A,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0
0,33,165,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,166,A,0,0,24,20,19,16,0,0,0,0,0,100,0,1900,0,0,990,0
1,29,166,A,0,0,18,9,14,6,100,0,0,0,0,0,0,0,0,0,0,0
2,31,166,A,0,0,7,2,5,1,100,0,0,0,0,0,0,0,0,0,0,0
0,12,167,A,0,0,19,16,17,14,0,0,0,0,0,0,0,0,0,0,0,0
1,13,167,A,0,0,9,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,168,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,169,A,0,0,29,21,23,16,0,0,0,0,0,100,0,0,0,0,2590,0
4,28,169,A,0,0,19,7,16,6,0,0,0,0,0,0,0,0,0,0,0,0
5,28,169,A,0,0,5,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0
7,28,169,A,0,0,5,0,5,0,100,0,0,0,0,0,0,0,0,0,0,0
0,41,170,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,171,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,172,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,173,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,41,174,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,175,A,0,0,13,11,11,9,0,0,0,0,0,0,0,0,0,0,0,0
0,16,176,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,46,177,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,178,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,179,A,0,0,36,22,28,16,100,0,0,0,0,100,0,0,0,0,2970,0
2,22,179,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,180,A,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
0,12,181,A,0,0,23,12,18,10,0,0,0,0,0,0,0,0,0,0,2970,0
1,22,181,A,0,0,44,10,42,8,0,0,0,0,0,100,0,0,0,0,0,0
2,24,181,A,0,0,21,2,21,2,0,0,0,0,0,0,0,0,0,0,0,0
3,24,181,A,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4,25,181,A,0,0,17,1,17,1,100,0,0,0,0,0,0,0,0,0,0,0
5,25,181,A,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,181,A,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,25,181,A,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,182,A,0,0,29,16,24,12,0,0,0,0,0,0,0,0,0,0,2590,0
0,16,183,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,184,A,0,0,9,8,6,5,0,0,0,2000,0,0,0,0,0,0,0,0
0,26,185,A,0,0,42,26,31,19,100,0,0,0,0,100,0,0,0,0,2590,0
1,39,185,A,0,0,45,13,40,12,100,100,0,0,0,0,0,0,0,0,0,0
3,50,185,A,0,0,35,11,29,7,0,0,0,0,30,0,0,0,0,0,0,0
4,50,185,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,186,A,0,0,45,18,36,14,0,0,0,0,0,0,0,0,0,0,2970,0
1,22,186,A,0,0,20,4,19,3,0,0,0,0,0,100,0,0,0,0,0,0
2,25,186,A,0,0,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3,25,186,A,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,25,186,A,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25,186,A,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,186,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7,31,186,A,0,0,27,6,25,6,0,0,0,0,0,0,0,0,0,0,0,0
0,36,187,A,0,0,49,34,42,27,100,220,0,0,90,100,0,900,0,0,1980,0
1,43,187,A,0,0,21,7,19,6,100,0,0,0,60,0,0,0,0,0,0,0
2,62,187,A,0,0,33,19,31,17,100,130,0,0,60,0,0,0,0,0,0,0
3,67,187,A,0,0,11,5,10,4,100,0,0,0,10,0,0,900,0,0,0,0
4,70,187,A,0,0,17,3,11,1,100,0,0,0,60,0,0,0,0,0,0,0
5,71,187,A,0,0,14,8,14,8,100,0,0,0,0,0,0,0,0,0,0,0
6,83,187,A,0,0,33,17,31,16,100,0,0,0,90,0,0,0,0,0,0,0
7,86,187,A,0,0,5,3,4,2,100,0,0,0,20,0,0,0,0,0,0,0
0,1,188,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,188,A,0,0,14,11,12,9,0,0,0,2000,0,0,0,0,0,0,0,0
5,19,188,A,0,0,17,7,16,7,0,0,0,0,0,0,0,0,0,0,0,0
0,45,189,A,0,0,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,190,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,191,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0
0,7,192,A,0,0,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0
0,11,193,A,0,0,12,11,10,9,0,0,0,0,0,0,0,0,0,0,1980,0
1,11,193,A,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0
0,52,194,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,195,A,0,0,20,17,18,15,0,0,0,0,0,0,0,0,0,0,0,0
3,32,195,A,0,0,47,22,46,22,100,0,0,0,0,100,0,0,0,0,0,0
4,32,195,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5,34,195,A,0,0,7,2,7,2,100,0,0,0,0,0,0,0,0,0,0,0
0,0,196,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,197,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,198,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,199,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,200,A,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,990,0
0,0,201,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,202,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,203,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,204,A,0,0,9,8,6,6,0,0,0,0,0,0,0,0,0,0,1980,0
1,8,204,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,204,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,205,A,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
0,56,206,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,207,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,208,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,209,A,0,0,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0
0,35,210,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,211,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,212,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,213,A,0,0,18,12,16,10,0,0,0,0,0,0,0,0,0,0,0,0
0,46,214,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50,215,A,0,0,76,50,64,40,100,330,0,2000,70,100,0,0,0,0,4950,0
1,65,215,A,0,0,47,28,40,22,100,340,0,0,40,0,0,900,0,0,0,0
0,10,216,A,0,0,12,10,11,9,0,0,0,0,0,0,0,0,0,0,0,0
1,16,216,A,0,0,15,6,13,5,0,0,0,0,0,0,0,0,0,0,0,0
2,27,216,A,0,0,34,11,34,11,100,0,0,0,120,100,0,0,0,0,0,0
3,33,216,A,0,0,19,6,18,5,100,0,0,0,40,0,0,0,0,0,0,0
4,37,216,A,0,0,17,4,16,3,0,290,0,0,0,0,0,0,0,0,0,0
5,38,216,A,0,0,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
6,48,216,A,0,0,15,10,15,10,0,0,0,0,0,0,0,0,0,0,0,0
7,50,216,A,0,0,13,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0
0,34,217,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,218,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,219,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,220,A,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1,13,220,A,0,0,11,11,7,7,0,0,0,0,0,0,0,0,0,0,1980,0
2,18,220,A,0,0,10,5,5,3,0,0,0,0,0,0,0,0,0,0,990,0
5,18,220,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6,22,220,A,0,0,9,4,8,3,100,0,0,0,0,100,0,0,0,0,0,0
7,32,220,A,0,0,16,10,12,6,0,0,0,0,0,0,0,0,0,0,0,0
0,9,221,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,222,A,0,0,103,52,92,43,100,280,0,0,0,100,0,0,0,0,2970,0
1,53,222,A,0,0,9,1,8,1,100,0,0,0,0,0,0,0,0,0,0,0
2,59,222,A,0,0,18,6,15,5,0,0,0,0,0,0,0,0,0,0,0,0
3,63,222,A,0,0,17,4,15,2,100,250,0,0,20,0,0,0,0,0,0,0
4,64,222,A,0,0,3,1,2,0,100,0,0,0,0,0,0,0,0,0,0,0
5,68,222,A,0,0,11,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0
7,70,222,A,0,0,43,15,39,11,100,0,0,0,30,0,0,0,0,0,990,0
0,9,223,A,0,0,8,8,7,7,0,0,0,2000,0,0,0,0,0,0,0,0
0,7,224,A,0,0,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1,22,224,A,0,0,35,15,28,12,0,0,0,0,0,100,0,0,0,0,2970,0
2,28,224,A,0,0,25,6,23,5,100,0,0,0,0,0,0,0,0,0,0,0
3,43,224,A,0,0,34,15,30,12,100,350,0,0,0,0,0,0,0,0,0,0
4,63,224,A,0,0,90,20,84,18,0,300,0,0,0,0,0,0,0,0,0,0
5,77,224,A,0,0,60,20,55,18,100,0,0,0,0,0,0,0,0,0,0,0
7,77,224,A,0,0,6,0,6,0,100,0,0,0,0,0,0,0,0,0,0,0
0,20,225,A,0,0,33,27,25,21,0,0,0,0,0,0,0,0,0,0,0,0
1,20,225,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,225,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,225,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,226,A,0,0,12,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0
0,18,227,A,0,0,22,18,18,15,0,0,0,2000,0,0,0,0,0,0,0,0
1,38,227,A,0,0,54,20,52,18,100,310,0,0,0,100,0,0,0,0,990,0
2,44,227,A,0,0,19,6,18,5,100,0,0,0,0,0,0,0,0,1000,990,0
3,50,227,A,0,0,19,6,17,5,0,0,0,0,0,0,0,0,0,0,1980,0
4,61,227,A,0,0,58,11,47,8,0,460,0,0,50,0,0,0,0,0,0,0
5,72,227,A,0,0,84,14,82,12,0,0,0,0,50,0,0,0,0,0,990,0
6,77,227,A,0,0,23,5,22,4,0,0,0,0,0,0,0,0,0,0,0,0
0,11,228,A,0,0,12,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0
1,12,228,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,21,229,A,0,0,25,21,19,16,0,0,0,0,0,100,0,0,0,0,2590,0
0,0,230,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,231,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0
0,37,232,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,233,A,0,0,17,9,15,8,0,0,0,0,0,0,0,0,0,0,0,0
0,20,234,A,0,0,25,20,17,13,0,0,0,0,0,100,0,0,0,0,2970,0
0,0,235,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54,236,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,237,A,0,0,20,18,13,13,0,0,0,0,0,0,0,0,0,0,2970,0
1,18,237,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,238,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,239,A,0,0,9,8,8,7,0,0,0,2000,0,0,0,0,0,0,0,0
1,16,239,A,0,0,8,8,4,4,0,0,0,0,0,0,0,1900,0,0,990,0
0,46,240,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,241,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,242,A,0,0,3,3,3,3,0,0,0,2000,0,0,0,0,0,0,0,0
0,48,243,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,244,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,245,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,246,A,0,0,10,10,7,7,0,0,0,0,0,0,0,0,0,0,990,0
0,18,247,A,0,0,30,18,25,15,0,0,0,0,0,0,0,0,0,0,2970,0
0,1,248,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,249,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,250,A,0,0,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
0,15,251,A,0,0,15,15,10,10,0,0,0,0,0,0,0,0,0,0,2970,0
0,1,252,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,253,A,0,0,38,25,30,18,100,0,0,2000,0,100,0,0,0,0,1980,0
1,40,253,A,0,0,43,15,41,14,0,310,0,0,0,0,0,0,0,0,990,0
3,44,253,A,0,0,11,4,10,4,0,0,0,0,0,0,0,0,0,0,990,0
4,55,253,A,0,0,36,11,33,9,0,0,0,0,0,0,0,0,0,0,990,0
5,55,253,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7,55,253,A,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,254,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,9,255,A,0,0,9,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0
1,9,255,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,255,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9,255,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,256,A,0,0,10,7,9,6,0,0,0,0,0,0,0,0,0,0,0,0
1,12,256,A,0,0,7,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
2,17,256,A,0,0,14,5,12,4,0,0,0,0,0,0,0,0,0,0,0,0
4,22,256,A,0,0,7,5,5,4,100,0,0,0,0,100,0,0,0,0,1980,0
5,26,256,A,0,0,13,4,12,3,0,0,0,0,0,0,0,0,0,0,990,0
6,28,256,A,0,0,7,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0
7,28,256,A,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,257,A,0,0,20,11,13,9,0,0,0,0,0,0,0,0,0,0,2970,0
1,11,257,A,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,257,A,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,258,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,259,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,260,A,0,0,23,2,23,2,100,0,0,0,10,0,0,0,0,0,0,0
1,25,260,A,0,0,15,4,14,3,100,0,0,0,0,0,0,0,0,0,0,0
2,30,260,A,0,0,66,4,62,2,0,0,0,0,130,0,0,0,0,0,0,0
3,32,260,A,0,0,35,2,33,1,0,0,0,0,30,0,0,0,0,0,0,0
4,32,260,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,261,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,262,A,0,0,13,12,10,9,0,0,0,0,0,0,0,0,0,0,0,0
1,15,262,A,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,1980,0
2,17,262,A,0,0,6,2,5,1,0,0,0,0,0,0,0,0,0,0,990,0
3,18,262,A,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
4,18,262,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,262,A,0,0,4,2,3,1,0,0,0,0,0,100,0,0,0,0,0,0
0,50,263,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,264,A,0,0,15,11,9,7,0,0,0,0,0,0,0,0,0,0,2970,0
0,14,265,A,0,0,15,14,11,10,0,0,0,2000,0,0,0,3600,0,0,0,0
5,24,265,A,0,0,27,10,23,8,100,0,0,0,0,100,0,0,0,0,990,0
6,26,265,A,0,0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
7,27,265,A,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,266,A,0,0,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1,12,266,A,0,0,12,8,7,4,0,0,0,0,0,0,0,0,0,0,2590,0
2,12,266,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,267,A,0,0,7,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0
1,9,267,A,0,0,11,4,9,4,0,0,0,0,0,0,0,0,0,0,2590,0
2,9,267,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,268,A,0,0,96,39,82,33,100,500,0,0,10,100,0,0,0,0,2590,0
1,56,268,A,0,0,110,24,103,21,100,0,0,0,80,0,0,0,0,0,990,0
2,65,268,A,0,0,74,9,71,9,100,470,0,0,100,0,0,0,0,0,0,0
3,70,268,A,0,0,37,5,31,3,100,0,0,0,70,0,0,0,0,0,990,0
4,70,268,A,0,0,38,0,30,0,100,0,0,0,120,0,0,0,0,0,0,0
5,70,268,A,0,0,38,8,36,7,100,0,0,0,40,0,0,0,0,0,0,0
0,5,269,A,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1,11,269,A,0,0,15,6,9,3,0,0,0,0,0,0,0,0,0,0,2590,0
4,11,269,A,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,270,A,0,0,14,14,12,12,0,0,0,0,0,0,0,0,0,0,990,0
0,34,271,A,0,0,86,56,78,49,100,0,0,2000,170,100,0,0,0,0,4950,0
1,43,271,A,0,0,41,9,39,8,100,100,0,0,0,0,0,0,0,0,0,0
2,70,271,A,0,0,90,27,89,26,100,440,0,0,0,0,0,0,0,0,0,0
3,70,271,A,0,0,4,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0
4,77,271,A,0,0,25,7,24,6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,272,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,273,A,0,0,39,26,35,22,0,0,0,0,0,100,0,0,0,0,0,0
0,7,274,A,0,0,7,7,6,6,0,0,0,2000,0,0,0,0,0,0,0,0
2,12,274,A,0,0,6,5,2,2,0,0,0,0,0,0,0,0,0,0,4570,0
0,34,275,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,276,A,0,0,17,14,13,10,0,0,0,0,0,0,0,0,0,0,2590,0
1,14,276,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,67,277,A,0,0,143,71,135,64,100,780,0,2000,180,100,0,0,0,0,4570,0
1,75,277,A,0,0,32,8,27,6,100,0,0,0,20,0,0,0,0,0,990,0
2,75,277,A,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
3,76,277,A,0,0,3,1,3,1,0,0,0,0,30,0,0,0,0,0,0,0
4,86,277,A,0,0,83,10,73,8,100,0,0,0,70,0,0,0,0,0,0,0
5,87,277,A,0,0,19,5,17,3,100,0,0,0,80,0,0,0,0,0,990,0
0,22,278,A,0,0,32,27,22,18,100,0,0,2000,0,100,0,0,0,0,4950,0
2,22,278,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29,278,A,0,0,14,7,11,5,0,0,0,0,0,0,0,0,0,0,0,0
6,30,278,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,9,279,A,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1,15,279,A,0,0,8,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2,25,279,A,0,0,24,10,22,9,100,0,0,0,0,100,0,0,0,2000,0,0
0,8,280,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,281,A,0,0,61,22,57,19,0,0,0,0,0,100,0,0,0,0,2590,0
2,22,281,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,25,281,A,0,0,11,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0
6,33,281,A,0,0,22,8,22,8,0,0,0,0,0,0,0,0,0,0,0,0
7,37,281,A,0,0,15,4,15,4,0,430,0,0,0,0,0,0,0,0,0,0
0,13,282,A,0,0,7,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0
2,15,282,A,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,15,282,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,283,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,284,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,285,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,286,A,0,0,10,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0
0,35,287,A,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0
0,41,288,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,289,A,0,0,31,22,26,18,100,0,0,2000,0,100,0,4900,0,0,0,0
0,3,290,A,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,34,291,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,292,A,0,0,19,12,16,9,0,0,0,0,0,0,0,0,0,0,2590,0
1,19,292,A,0,0,11,7,10,7,0,0,0,0,0,0,0,0,0,0,0,0
3,20,292,A,0,0,6,1,5,1,0,0,0,0,0,100,0,0,0,0,0,0
4,20,292,A,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,292,A,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7,23,292,A,0,0,19,3,18,2,100,0,0,0,0,0,0,0,0,0,0,0
0,24,293,A,0,0,48,24,45,22,100,0,0,0,0,100,0,0,0,0,0,0
1,34,293,A,0,0,26,10,24,8,100,0,0,0,0,0,0,0,0,0,0,0
3,34,293,A,0,0,1,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0
0,24,294,A,0,0,37,23,30,19,100,0,0,2000,0,100,0,0,0,0,4570,100
1,25,294,A,0,0,11,1,7,0,100,0,0,0,0,0,0,0,0,0,0,0
4,32,294,A,0,0,42,7,39,6,100,0,0,0,0,0,0,0,0,0,0,0
0,11,295,A,0,0,15,11,10,8,0,0,0,0,0,0,0,0,0,0,2970,0
0,18,296,A,0,0,26,18,22,15,0,0,0,0,0,0,0,0,0,0,0,0
1,24,296,A,0,0,12,5,11,4,0,0,0,0,0,100,0,0,0,0,0,0
0,22,297,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56,298,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,299,A,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,300,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,301,A,0,0,12,11,9,8,0,0,0,0,0,0,0,0,0,0,990,0
2,30,301,A,0,0,50,18,48,17,0,0,0,0,0,100,0,0,0,0,0,0
3,34,301,A,0,0,16,4,16,4,100,0,0,0,0,0,0,0,0,0,0,0
4,34,301,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,302,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,303,A,0,0,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1,25,303,A,0,0,38,19,29,13,0,0,0,0,0,100,0,0,0,0,1980,0
2,32,303,A,0,0,31,7,28,5,0,0,0,0,0,0,0,0,0,0,990,0
3,32,303,A,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4,39,303,A,0,0,26,7,25,7,0,190,0,0,0,0,0,0,0,0,0,0
5,41,303,A,0,0,11,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0
6,50,303,A,0,0,38,9,34,6,0,0,0,0,0,0,0,0,0,0,0,0
7,56,303,A,0,0,33,8,33,8,0,0,0,0,0,0,0,0,0,0,0,0
0,45,304,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56,305,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,306,A,0,0,15,14,11,11,0,0,0,0,0,0,0,0,0,0,1980,0
0,55,307,A,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,308,A,0,0,38,22,30,16,100,0,0,0,0,100,0,900,0,0,1980,0
